relation_id,sentence_id,paper_id,paper_title,doi,subject_mention_id,subject_text,subject_type,predicate,object_mention_id,object_text,object_type,evidence_text,relation_origin,inherited_from,confidence,accepted,support_sentence_ids,support_paragraph_id
paper_016:r0001,,paper_016,Axial and radial development of microdischarges of barrier discharges in N2 O2 mixtures at atmospheric pressure,10.1088/0022-3727/38/11/003,,Microdischarges,PlasmaSource,type_of,,filamentary,DischargeRegime,Microdischarges (MDs) of filamentary barrier discharges (BDs),,,0.95,True,,paper_016:p0001
paper_016:r0002,,paper_016,Axial and radial development of microdischarges of barrier discharges in N2 O2 mixtures at atmospheric pressure,10.1088/0022-3727/38/11/003,,BDs,PlasmaSource,type_of,,filamentary,DischargeRegime,Microdischarges (MDs) of filamentary barrier discharges (BDs),,,0.95,True,,paper_016:p0001
paper_016:r0003,,paper_016,Axial and radial development of microdischarges of barrier discharges in N2 O2 mixtures at atmospheric pressure,10.1088/0022-3727/38/11/003,,CCS-instrument,DiagnosticDevice,used_in,,spatially resolved cross-correlation spectroscopy,Experiment,using the techniques of spatially resolved cross-correlation spectroscopy (CCS) and short exposure time photography (ICCD-camera),,,0.9,True,,paper_016:p0001
paper_016:r0004,,paper_016,Axial and radial development of microdischarges of barrier discharges in N2 O2 mixtures at atmospheric pressure,10.1088/0022-3727/38/11/003,,ICCD-camera,DiagnosticDevice,used_in,,short exposure time photography,Experiment,using the techniques of spatially resolved cross-correlation spectroscopy (CCS) and short exposure time photography (ICCD-camera),,,0.9,True,,paper_016:p0001
paper_016:r0005,,paper_016,Axial and radial development of microdischarges of barrier discharges in N2 O2 mixtures at atmospheric pressure,10.1088/0022-3727/38/11/003,,BDs,PlasmaSource,generated_in,,symmetric discharge cells,ElectrodeConfiguration,BDs were generated in symmetric discharge cells (configuration of the type 'glass-glass'),,,0.9,True,,paper_016:p0001
paper_016:r0006,,paper_016,Axial and radial development of microdischarges of barrier discharges in N2 O2 mixtures at atmospheric pressure,10.1088/0022-3727/38/11/003,,symmetric discharge cells,ElectrodeConfiguration,has_configuration,,semi-spherical electrodes,ElectrodeConfiguration,symmetric discharge cells (configuration of the type 'glass-glass') with two semi-spherical electrodes,,,0.9,True,,paper_016:p0001
paper_016:r0007,,paper_016,Axial and radial development of microdischarges of barrier discharges in N2 O2 mixtures at atmospheric pressure,10.1088/0022-3727/38/11/003,,MDs,PlasmaSource,observed_with,,dielectrics,ElectrodeMaterial,"With dielectrics, outward propagating discharges were observed",,,0.85,True,,paper_016:p0001
paper_016:r0008,,paper_016,Axial and radial development of microdischarges of barrier discharges in N2 O2 mixtures at atmospheric pressure,10.1088/0022-3727/38/11/003,,CCS measurements,Experiment,uses_gas,,6 vol% O2 and 94 vol% N2,PlasmaMedium,operated in a gas mixture consisting of 6 vol% O2 and 94 vol% N2,,,0.95,True,,paper_016:p0001
paper_016:r0009,,paper_016,Axial and radial development of microdischarges of barrier discharges in N2 O2 mixtures at atmospheric pressure,10.1088/0022-3727/38/11/003,,MD channel,PlasmaProperties,has_diameter,,0.3 mm,PhysicalQuantity,the MD channel diameter was found to be about 0.3 mm,,,0.9,True,,paper_016:p0001
paper_016:r0010,,paper_016,Axial and radial development of microdischarges of barrier discharges in N2 O2 mixtures at atmospheric pressure,10.1088/0022-3727/38/11/003,,MDs,PlasmaSource,has_structure,,branched structure,PlasmaProperties,revealed a branched structure of these discharges on the surfaces,,,0.9,True,,paper_016:p0001
paper_016:r0011,,paper_016,Axial and radial development of microdischarges of barrier discharges in N2 O2 mixtures at atmospheric pressure,10.1088/0022-3727/38/11/003,,voltage amplitude,PowerSupply,influences,,spatio-temporal distribution,PhysicalQuantity,the influence of voltage amplitude on the spatio-temporal distribution,,,0.9,True,,paper_016:p0001
paper_016:r0012,,paper_016,Axial and radial development of microdischarges of barrier discharges in N2 O2 mixtures at atmospheric pressure,10.1088/0022-3727/38/11/003,,CCS-instrument,DiagnosticDevice,used_for,,statistical analysis,PlasmaApplication,enabled statistical analysis of the MD sequences,,,0.85,True,,paper_016:p0001
