relation_id,sentence_id,paper_id,paper_title,doi,subject_mention_id,subject_text,subject_type,predicate,object_mention_id,object_text,object_type,evidence_text,relation_origin,inherited_from,confidence,accepted,support_sentence_ids,support_paragraph_id
paper_010:r0001,,paper_010,The influence of O2 content on the spatio-temporal development of pulsed driven dielectric barrier discharge in O2-N2 gas mixtures,10.1007/s11090-014-9578-5,,spatio-temporal development,Experiment,studied_in,,filamentary microdischarges,DischargeRegime,spatio-temporal development and breakdown statistics of filamentary microdischarges,,,0.95,True,,paper_010:p0001
paper_010:r0002,,paper_010,The influence of O2 content on the spatio-temporal development of pulsed driven dielectric barrier discharge in O2-N2 gas mixtures,10.1007/s11090-014-9578-5,,breakdown statistics,Modelling,studied_in,,filamentary microdischarges,DischargeRegime,spatio-temporal development and breakdown statistics of filamentary microdischarges,,,0.95,True,,paper_010:p0001
paper_010:r0003,,paper_010,The influence of O2 content on the spatio-temporal development of pulsed driven dielectric barrier discharge in O2-N2 gas mixtures,10.1007/s11090-014-9578-5,,O2 admixture,PlasmaMedium,has_percentage,,0.1-20 vol%,PhysicalQuantity,0.1-20 vol% O2 in N2,,,0.9,True,,paper_010:p0001
paper_010:r0004,,paper_010,The influence of O2 content on the spatio-temporal development of pulsed driven dielectric barrier discharge in O2-N2 gas mixtures,10.1007/s11090-014-9578-5,,O2 admixture,PlasmaMedium,composed_of,,O2 in N2,PlasmaMedium,O2 admixture was studied for 0.1-20 vol% O2 in N2,,,0.85,True,,paper_010:p0001
paper_010:r0005,,paper_010,The influence of O2 content on the spatio-temporal development of pulsed driven dielectric barrier discharge in O2-N2 gas mixtures,10.1007/s11090-014-9578-5,,streak,DiagnosticDevice,used_in,,iCCD images,Experiment,simultaneous streak and iCCD images of MDs,,,0.9,True,,paper_010:p0001
paper_010:r0006,,paper_010,The influence of O2 content on the spatio-temporal development of pulsed driven dielectric barrier discharge in O2-N2 gas mixtures,10.1007/s11090-014-9578-5,,pulsed-driven barrier discharge,DischargeRegime,has_gap,,1 mm,Unit,pulsed-driven barrier discharge of 1 mm gap,,,0.85,True,,paper_010:p0001
paper_010:r0007,,paper_010,The influence of O2 content on the spatio-temporal development of pulsed driven dielectric barrier discharge in O2-N2 gas mixtures,10.1007/s11090-014-9578-5,,O2/N2 percentage,PlasmaMedium,affects,,electrical characteristics,Modelling,O2/N2 percentage was found to have a significant impact on the electrical characteristics,,,0.95,True,,paper_010:p0001
paper_010:r0008,,paper_010,The influence of O2 content on the spatio-temporal development of pulsed driven dielectric barrier discharge in O2-N2 gas mixtures,10.1007/s11090-014-9578-5,,O2/N2 percentage,PlasmaMedium,affects,,temporal development,Modelling,O2/N2 percentage was found to have a significant impact on the temporal development of the MDs,,,0.95,True,,paper_010:p0001
paper_010:r0009,,paper_010,The influence of O2 content on the spatio-temporal development of pulsed driven dielectric barrier discharge in O2-N2 gas mixtures,10.1007/s11090-014-9578-5,,O2 concentration,PlasmaMedium,leads_to,,delay in ignition time,PhysicalQuantity,A higher O2 concentration leads to a delay in ignition time,,,0.9,True,,paper_010:p0001
paper_010:r0010,,paper_010,The influence of O2 content on the spatio-temporal development of pulsed driven dielectric barrier discharge in O2-N2 gas mixtures,10.1007/s11090-014-9578-5,,O2 concentration,PlasmaMedium,leads_to,,shorter discharge duration,PhysicalQuantity,A higher O2 concentration leads to a shorter discharge duration,,,0.9,True,,paper_010:p0001
