relation_id,sentence_id,paper_id,paper_title,doi,subject_mention_id,subject_text,subject_type,predicate,object_mention_id,object_text,object_type,evidence_text,relation_origin,inherited_from,confidence,accepted,support_sentence_ids,support_paragraph_id
paper_005:r0001,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,spatially resolved cross-correlation spectroscopy,Experiment,used_for,,diagnostic measurements,Experiment,is used to carry out diagnostic measurements,,,0.95,True,,paper_005:p0001
paper_005:r0002,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,spatially resolved cross-correlation spectroscopy,Experiment,applied_to,,barrier discharge,PlasmaSource,is used to carry out diagnostic measurements of the barrier discharge,,,0.95,True,,paper_005:p0001
paper_005:r0003,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,electric field strength,PhysicalQuantity,derived_from,,luminosity,PhysicalQuantity,derived from the experimentally determined spatio-temporal distributions of the luminosity,,,0.9,True,,paper_005:p0001
paper_005:r0004,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,relative electron density,PhysicalQuantity,derived_from,,luminosity,PhysicalQuantity,derived from the experimentally determined spatio-temporal distributions of the luminosity,,,0.9,True,,paper_005:p0001
paper_005:r0005,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,spectral bands,PhysicalEffect,associated_with,,second positive system,Species,spectral bands of the 0-0 transitions of the second positive system,,,0.85,True,,paper_005:p0001
paper_005:r0006,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,spectral bands,PhysicalEffect,associated_with,,first negative system,Species,spectral bands of the first negative system,,,0.85,True,,paper_005:p0001
paper_005:r0007,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,physical models,Modelling,tested_against,,electrical breakdown,PhysicalEffect,to test the validity of some physical models of electrical breakdown,,,0.9,True,,paper_005:p0001
paper_005:r0008,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,spatio-temporal structure,PlasmaProperties,influences,,chemical kinetics of ozone synthesis,PlasmaApplication,influence of the spatio-temporal structure... on the chemical kinetics of ozone synthesis,,,0.85,True,,paper_005:p0001
paper_005:r0009,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,barrier discharge,PlasmaSource,occurs_in,,air,PlasmaMedium,barrier discharge in air at atmospheric pressure,,,0.95,True,,paper_005:p0001
paper_005:r0010,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,barrier discharge,PlasmaSource,has_property,,atmospheric pressure,PlasmaProperties,barrier discharge in air at atmospheric pressure,,,0.95,True,,paper_005:p0001
paper_005:r0011,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,barrier discharges,PlasmaSource,synonym,,dielectric barrier discharges,PlasmaSource,"barrier discharges (BDs, sometimes also referred to as dielectric barrier discharges",,,1.0,True,,paper_005:p0002
paper_005:r0012,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,barrier discharges,PlasmaSource,synonym,,silent discharges,PlasmaSource,"barrier discharges (BDs, sometimes also referred to as dielectric barrier discharges or silent discharges",,,1.0,True,,paper_005:p0002
paper_005:r0013,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,microdischarges,DischargeRegime,synonym,,partial discharges,DischargeRegime,"microdischarges (MDs, sometimes also referred to as partial discharges",,,1.0,True,,paper_005:p0002
paper_005:r0014,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,microdischarges,DischargeRegime,synonym,,discharge filaments,DischargeRegime,"microdischarges (MDs, sometimes also referred to as partial discharges [5] or discharge filaments [1]",,,1.0,True,,paper_005:p0002
paper_005:r0015,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,microdischarges,DischargeRegime,instance_of,,plasma-chemical reactors,DiagnosticDevice,MDs can be treated as tiny plasma-chemical reactors,,,1.0,True,,paper_005:p0002
paper_005:r0016,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,barrier discharges,PlasmaSource,has_property,,uniformly,PlasmaProperties,randomly but uniformly distributed over the dielectric surface,,,1.0,True,,paper_005:p0002
paper_005:r0017,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,discharge gap width,PhysicalQuantity,has_value,,1-2 mm,Unit,discharge gap width of d = 1-2 mm,,,1.0,True,,paper_005:p0002
paper_005:r0018,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,dielectric thickness,PhysicalQuantity,has_value,,1-2 mm,Unit,"dielectric, glass of = 1-2 mm thickness",,,1.0,True,,paper_005:p0002
paper_005:r0019,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,dielectric constant,PhysicalQuantity,has_value,,5-7,Unit,dielectric constant ε = 5-7,,,1.0,True,,paper_005:p0002
paper_005:r0020,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,gas pressure,PhysicalQuantity,has_value,,1-3 bar,Unit,gas pressure p = 1-3 bar,,,1.0,True,,paper_005:p0002
paper_005:r0021,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,parallelplane electrode arrangement,ElectrodeConfiguration,has_property,,dielectric surface,PlasmaTarget,"parallelplane electrode arrangement, it is usually impossible to predict the location at which a MD will emerge",,,1.0,True,,paper_005:p0002
paper_005:r0022,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,temporal resolution,Experiment,requires,,sub-nanosecond,Unit,high temporal resolution (in a sub-nanosecond range),,,1.0,True,,paper_005:p0002
paper_005:r0023,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,spatial resolution,Experiment,requires,,10^-1-10^-2 mm,Unit,spatial resolution (down to 10^-1-10^-2 mm),,,1.0,True,,paper_005:p0002
paper_005:r0024,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,computer simulation of MD development,Modelling,used_for,,study of MD dynamics,PlasmaSource,much effort has been devoted to computer simulation of MD development,,,1.0,True,,paper_005:p0002
paper_005:r0025,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,cross-correlation spectroscopy (CCS),DiagnosticDevice,used_for,,quantitative estimation of electric field,PhysicalQuantity,quantitatively estimating the electric field strength in gas discharges,,,0.9,True,,paper_005:p0002
paper_005:r0026,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,barrier discharges,PlasmaSource,applied_in,,ozone generation,PlasmaApplication,ozone generation technologies,,,1.0,True,,paper_005:p0002
paper_005:r0027,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,dielectric surface,PlasmaTarget,material,,glass,ElectrodeMaterial,"dielectric, glass of = 1-2 mm thickness",,,1.0,True,,paper_005:p0002
paper_005:r0028,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,plasma medium,PlasmaMedium,includes,,air,Species,in oxygen as well as in air,,,1.0,True,,paper_005:p0002
paper_005:r0029,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,plasma medium,PlasmaMedium,has_property,,atmospheric pressure,PhysicalQuantity,at atmospheric pressure,,,1.0,True,,paper_005:p0002
paper_005:r0030,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,CCS,Species,uses,,repetitive light pulse emitter,DiagnosticDevice,The main idea of the method of CCS is to replace a direct measurement of the single pulse of luminosity from a repetitive light pulse emitter,,,0.95,True,,paper_005:p0003
paper_005:r0031,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,synchronizing signal,Experiment,defines,,time scale,PhysicalQuantity,the first of these signals... is used to define a relative time scale,,,0.9,True,,paper_005:p0003
paper_005:r0032,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,BD,PlasmaSource,is,,emitter of repetitive light pulses,DiagnosticDevice,the BD itself... was used as the emitter of repetitive light pulses,,,0.95,True,,paper_005:p0003
paper_005:r0033,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,Hamamatsu,DiagnosticDevice,operates in,,single-photon-counting mode,DischargeRegime,operated in a single-photon-counting mode,,,0.9,True,,paper_005:p0003
paper_005:r0034,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,SPC-530,DiagnosticDevice,measures,,correlation functions,PhysicalQuantity,measurements of the correlation functions... were carried out by the timecorrelated single-photon-counting module SPC-530,,,0.95,True,,paper_005:p0003
paper_005:r0035,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,voltage,PhysicalQuantity,maintains,,one-to-one MD mode,DischargeRegime,adjusted so as to maintain the discharge in the 'one-to-one MD' mode,,,0.85,True,,paper_005:p0003
paper_005:r0036,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,synthetic air,Species,used in,,open gas flow system,Experiment,"All experiments were performed in an open gas flow system, in synthetic air",,,0.8,True,,paper_005:p0003
paper_005:r0037,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,ozone,Species,influences,,spatio-temporal structure of MDs,PlasmaSource,ozone has a noticeable influence on the spatio-temporal structure of MDs,,,0.8,True,,paper_005:p0003
paper_005:r0038,,paper_005,Spatio-temporally resolved spectroscopic diagnostics of the barrier discharge in air at atmospheric pressure,10.1088/0022-3727/34/21/309,,time-to-amplitude converter,DiagnosticDevice,measures,,voltage amplitude,PhysicalQuantity,the measured quantity is the final voltage amplitude,,,0.9,True,,paper_005:p0003
